valid_time_ist,period,avg_ghi,ALLSKY_SFC_SW_DWN,pred_residual,Bias_Corrected_GHI,GHI_clear,avg_tmp,avg_ugrd,avg_vgrd,avg_lcdc,avg_tcdc,Day_Ahead_Forecast,2hr_ahead_forecast
2024-01-11 11:30:00+05:30,noon,780.0025024414062,768.22,-0.1711324345554747,779.8313700068508,826.3600709095706,300.98875,-4.92625,-1.0175,0.0,77.025,758.1491682652243,
2024-01-11 12:30:00+05:30,noon,795.9199981689453,769.6,-85.26293265103645,710.6570655179089,861.8974434368039,302.27,-5.0275,-1.9325,0.0,100.0,664.3762314860523,
2024-01-11 13:30:00+05:30,noon,748.8199920654297,698.0,-96.34374848417308,652.4762435812567,820.8465852548466,303.07875,-5.79625,-1.81,0.0,80.175,613.3704205764672,
2024-01-11 14:30:00+05:30,evening,633.3849945068359,591.33,-171.0319319659491,462.35306254088687,706.3001118992003,303.245,-6.4625,-1.7425,0.0,99.9875,440.1858669011143,
2024-01-11 15:30:00+05:30,evening,487.4324989318848,396.02,-179.25380931714648,308.17868961473835,527.2558930117141,303.21,-6.52625,-1.6725,0.0,98.8875,289.90193889780403,
2024-01-11 16:30:00+05:30,evening,290.09500312805176,177.4,-139.74771788422277,150.347285243829,300.02168208826225,302.7575,-6.6975,-1.6,0.0,95.325,110.17035503443066,
2024-01-11 17:30:00+05:30,evening,89.36249923706055,14.68,-75.51237135252182,13.850127884538722,63.64065842429656,301.62,-6.52375,-1.43125,0.0,95.4,20.570839719693808,
2024-01-12 06:30:00+05:30,morning,0.0,19.3,20.300567384661942,20.300567384661942,0.0,292.08375,-1.94625,0.8612500000000001,0.0,72.525,22.06872799417764,
2024-01-12 07:30:00+05:30,morning,82.16000080108643,192.9,94.96180945888756,177.12181025997398,78.45024461646629,293.1675,-1.7625,0.87125,0.0,62.025,167.12376267113643,
2024-01-12 08:30:00+05:30,morning,299.165002822876,414.58,65.91065276467275,365.0756555875488,317.7817625675225,295.32375,-3.02125,0.8825,0.0,50.025,373.7823391261148,
2024-01-12 09:30:00+05:30,morning,536.7249908447266,612.35,66.82319319962991,603.5481840443565,542.8754438699548,297.64375,-4.61375,0.68375,0.0,33.425,580.4230700981218,
2024-01-12 10:30:00+05:30,noon,712.1199951171875,739.53,23.371477979774507,735.491473096962,718.2784126206957,299.78375,-5.65125,0.40875,0.0,39.9375,674.1546516808053,
2024-01-12 11:30:00+05:30,noon,830.9475021362305,809.55,-1.779300171267219,829.1682019649633,828.3231567345115,301.69875,-6.045,0.0425,0.0,31.1875,796.1296170904009,
2024-01-12 12:30:00+05:30,noon,867.6649856567383,797.67,-84.61768664396982,783.0472990127685,864.4098611641991,303.0325,-6.4725,0.19,0.0,76.7625,749.1393513613926,
2024-01-12 13:30:00+05:30,noon,832.4000015258789,729.47,-128.62858866237937,703.7714128634996,823.8168761915493,303.805,-6.70375,-0.17625,0.0,55.3625,688.0486302754521,
